word,expected_entropy,frequency
mores,5.53634414910342,295725
moria,4.8229228487266,171320
morne,5.22459311760174,89583
morns,5.14134512675348,0
moron,4.00154991968806,1017416
morph,4.44030197153589,759670
morra,4.27007845174318,38381
morro,3.42684297748022,441702
morse,5.41245371047587,2382036
morts,5.34658594839044,78882
mosed,5.06081304320736,0
moses,4.6628434887547,5615802
mosey,4.75739971973145,65040
mosks,3.71083050119425,0
mosso,3.31770840889,78236
mossy,3.6323473517668,470059
moste,5.42877687730417,22739
mosts,4.42708203888322,0
moted,5.05432730707427,18579
motel,5.21251215797021,9170238
moten,5.16845596394507,45477
motes,5.52342946524064,120668
motet,4.61407507848645,83259
motey,4.78330644938594,0
moths,4.94803507308741,804700
mothy,4.20893107896871,0
motif,4.38803505754155,2961524
motis,5.21786669527931,0
motor,4.30705161357115,40615655
motte,4.61350013753603,371048
motto,3.3688964556236,1894147
motts,4.48501647380025,21248
motty,3.70039894211818,18153
motus,4.90712731199868,42057
motza,4.02614490103948,0
mouch,4.11269587401445,0
moues,5.11492793425209,0
mould,4.29790032489511,1479845
mouls,4.77497309426445,0
moult,4.7063046112235,75151
mound,4.21487378539341,2259654
mount,4.61808983887535,36648260
moups,4.37174803790636,0
mourn,4.5773459681564,779010
mouse,4.99675003292134,33667003
moust,4.86132738717425,0
mousy,4.13512609212766,46820
mouth,4.49789216227525,22880351
moved,4.32288574624543,35713495
mover,4.63778535110228,2309084
moves,4.8040672694876,15789001
movie,4.50929285912146,158421100
mowas,4.6475271891339,0
mowed,4.45981241337308,250292
mower,4.78272812685358,1579636
mowra,4.46611062360887,0
moxas,4.32807368460004,0
moxie,4.34846647380965,401036
moyas,4.59857145791665,0
moyle,4.63428455256469,166237
moyls,4.52284052494259,0
mozed,4.08909288495387,0
mozes,4.56292967468647,25161
mozos,3.34496301641199,0
mpret,4.98775329767621,0
mucho,3.85243147026578,846045
mucic,3.20135530794829,65598
mucid,3.94245820224582,0
mucin,3.98588698019978,124414
mucks,3.74653390377429,29822
mucky,2.95198015375119,111308
mucor,4.27269567650844,22105
mucro,4.25301994424635,0
mucus,3.49292390537873,600467
muddy,2.72413794702382,1860188
mudge,4.06773761679078,202164
mudir,4.36536987611456,0
mudra,4.33209905779617,70259
muffs,3.12423143998588,223133
mufti,3.83930765878542,204002
mugga,3.08939890670576,0
muggs,3.34914232589221,81479
muggy,2.51945139916071,82131
muhly,3.65657031373876,53624
muids,4.47643204214855,0
muils,4.75621721263006,0
muirs,4.8659966180349,0
muist,4.79515237434531,0
mujik,3.02455878209241,0
mulch,3.93363603169128,833160
mulct,4.27778602467592,0
muled,4.51034081678599,0
mules,4.98345691025689,907690
muley,4.2111780586032,18053
mulga,3.92591980017047,66736
mulie,4.73996778249025,0
mulla,3.60354469810369,69657
mulls,3.84329254239956,225977
mulse,4.83335107822883,0
mulsh,4.30119596437527,0
mumms,2.81986628196112,0
mummy,2.00414829352694,1878933
mumps,3.32387398121718,517472
mumsy,3.08941696827718,0
mumus,2.89280033664314,0
munch,3.84297281593682,699127
munga,3.81762356392149,0
munge,4.18582784954573,50488
mungo,3.79475692764752,194356
mungs,4.05330877809945,0
munis,4.54612245204637,46585
munts,4.64324553128449,0
muntu,3.46385616290967,0
muons,4.66828605172414,199181
mural,4.56891173646986,1367338
muras,4.90105068662543,0
mured,4.70719309638122,0
mures,5.14001807005839,73135
murex,4.09293267391639,65820
murid,4.40887665661776,0
murks,4.20615525919698,0
murky,3.45793950782925,532036
murls,4.730481900278,0
murly,3.97301721993272,0
murra,3.86093964395425,21261
murre,4.18959701984536,43380
murri,3.69530273691975,18396
murrs,4.05844225373059,0
murry,3.28347261087575,209712
murti,4.55848941698903,39866
murva,3.91253897904264,0
musar,4.73350547434181,0
musca,4.24356870544727,34480
mused,4.6378780345926,227635
muser,4.92068750167075,15833
muses,4.24304936565544,535008
muset,5.04498343908854,0
musha,4.22907010769122,34893
mushy,3.67322025497586,275321
music,4.15891547345074,414028837
musit,4.67247088200192,0
musks,3.25657895882118,47139
musky,3.33732164723701,177529
musos,3.85192783430496,49228
musse,4.08174293594703,18113
mussy,3.15390487382301,14809
musth,4.39201618015287,0
musts,3.97828183737833,66009
musty,4.0625164551044,237343
mutch,4.0460996278308,106606
muted,4.64611269050088,693571
muter,4.98592322714803,0
mutes,5.12843042170432,153707
mutha,4.24459999012735,223687
mutis,4.80797005615562,13447
muton,4.38909373555499,0
mutts,4.03128137846993,123475
muxed,3.73250915989965,0
muxes,4.22190245943731,13155
muzak,3.04588995347882,161682
muzzy,1.92319047837789,93181
mvule,4.13555744420965,0
myall,3.47614144914586,66310
mylar,4.29444863556043,698551
mynah,3.9035073381282,25824
mynas,4.31816528650728,0
myoid,4.01440541711877,0
myoma,3.2996044044488,22529
myope,4.15904206090936,0
myops,4.0793477724926,0
myopy,2.87640046260902,0
myrrh,3.3504554067254,294893
mysid,3.97126942745965,13917
mythi,3.81205920731413,0
myths,4.17170472903438,4253827
mythy,3.03179503694891,0
myxos,3.51678882942349,0
mzees,3.78523721451979,0
naams,4.17464315198583,0
naans,3.78341256445884,0
nabes,5.17077860483837,0
nabis,4.81409486057272,17936
nabks,4.21725317543991,0
nabla,3.65009318996414,37393
nabob,3.53100097045826,28856
nache,4.87650575485423,0
nacho,4.47900209628849,392622
nacre,5.29065429550843,65713
nadas,4.33347455900614,14261
nadir,4.99182457972446,353146
naeve,4.17918060277538,18025
naevi,4.51211347562624,0
naffs,3.80543562828286,0
nagas,4.12469563111148,53165
naggy,3.1524486613078,0
nagor,4.78421661196434,0
nahal,4.00564898167839,35681
naiad,4.18287216284121,58003
naifs,4.80450167051343,0
naiks,4.81772725042598,0
nails,5.37894819254535,6463889
naira,4.41685039020684,342118
nairu,4.91971921551689,48069
naive,4.8327837203358,1848489
naked,4.6307109777389,43110969
naker,4.95539587022812,0
nakfa,2.99474774155624,26467
nalas,4.47143221278226,0
naled,5.10825584016464,0
nalla,3.32633568858385,13771
named,4.8373432803088,34099544
namer,5.15078818056052,103097
names,5.2904802969124,71918906
namma,2.87068561716622,0
namus,4.6531431515221,0
nanas,3.70942816066252,51563
nance,4.42077345071318,705947
nancy,3.4515044318685,13381057
nandu,3.60090664811526,22865
nanna,2.49141178671226,115892
nanny,2.82714127629439,3025474
nanos,4.47113299848397,203719
nanua,3.07056387797957,0
napas,4.15462870460833,0
naped,4.83434542084439,49859
napes,5.30325147890377,0
napoo,3.76653487170351,0
nappa,2.82772967506365,374107
nappe,4.15573789177731,43295
nappy,3.15216895109377,606925
naras,4.68792698362013,17161
narco,4.93942869892793,207216
narcs,5.21964442586986,0
nards,5.15907287422699,0
nares,5.78858859034241,54047
naric,4.85016738699207,28120
naris,5.42950608158174,0
narks,4.88045300032513,0
narky,4.10870634806287,0
narre,4.87266961424697,70750
nasal,4.31154584680758,2536094
nashi,4.71148830808279,30001
nasty,4.71863780456494,7434847
natal,4.27999084646039,3010028
natch,4.67789378649377,89014
nates,5.7594601009612,122231
natis,5.42233407673422,0
natty,3.88177762319541,215845
nauch,4.37579097752589,0
naunt,4.16421490621599,0
naval,3.57230842730628,8091649
navar,3.83490977921228,0
navel,4.72795929504691,1503077
naves,5.0604692162657,72133
navew,4.27331529824634,0
navvy,2.90941599392107,18939
nawab,3.19361500096824,60939
nazes,4.80226075313348,0
nazir,4.31872254407511,88294
nazis,4.42837308262435,1694605
nduja,3.38079590381742,0
neafe,4.19092858544733,0
neals,5.53899724163249,42505
neaps,5.17785902010727,0
nears,5.68710217869291,573618
neath,5.22633706549289,571177
neats,5.68355961855252,0
nebek,3.52711290463309,0
nebel,4.05046819864981,91828
necks,4.43224156964992,766318
neddy,3.43168397067176,32471
needs,4.49617530115964,123595776
needy,3.67741253157561,1636137
neeld,4.24507015055403,0
neele,3.93809043267343,0
neemb,3.55482878693889,0
neems,4.35958993429077,0
neeps,4.35157987353001,20099
neese,4.06952585505205,53674
neeze,3.00404621797131,0
negro,4.80834763372481,2489080
negus,4.64841045643191,97779
neifs,4.87308208686969,0
neigh,4.55605627284606,211412
neist,5.48963126123463,0
neive,3.97046616857901,0
nelis,5.34819789446365,19894
nelly,3.69951413357735,4686900
nemas,5.11636686648374,0
nemns,4.18967589219072,0
nempt,4.42937959824699,0
nenes,3.99926896165869,0
neons,4.70712223648209,116180
neper,4.28386356137923,0
nepit,4.90867247203642,0
neral,5.25564577782916,15869
nerds,5.20217673007849,878641
nerdy,4.42067926525092,431324
nerka,4.71186493545556,22040
nerks,4.90441898044615,0
nerol,5.13663097035073,0
nerts,5.57256137610508,0
nertz,4.46665844968278,0
nerve,4.03086521919302,6567418
nervy,3.99915945652648,35793
nests,4.70010939858101,1141883
netes,4.915829808293,0
netop,4.76784318639871,107980
netts,4.74109648604167,0
netty,3.93259701128068,28089
neuks,4.54081169039827,0
neume,3.93187106332573,0
neums,4.71691086018573,0
nevel,3.88841610603268,17833
never,4.01557001037133,149556758
neves,4.16020695675106,151558
nevus,4.44218879179116,95946
newbs,4.33755428211032,68637
newed,3.83589193254862,13599
newel,4.0459273852049,84386
newer,4.1733448524188,7122879
newie,4.11696407370665,0
newly,4.00392783155252,21102330
newsy,4.16950062758567,64185
newts,4.98531661884786,89263
nexts,4.66059353887357,0
nexus,4.23901120865695,2728391
ngaio,4.38369083992071,43660
ngana,2.86723567321792,0
ngati,4.53968775540726,102994
ngoma,4.08165537372258,18454
ngwee,3.62168196446373,0
nicad,4.48168820263619,287230
nicer,5.01488929602953,1239249
niche,4.69382759083252,3999108
nicht,4.46131045376621,2762565
nicks,4.23746015715666,721039
nicol,4.54693518065131,454397
nidal,4.68319257526556,72762
nided,4.22325650273067,0
nides,5.28123559415529,0
nidor,4.8176894612835,0
nidus,4.66253440160632,28010
niece,4.43755414698629,1151039
niefs,4.88291076754722,0
nieve,4.02775977653575,108751
nifes,4.941837557392,0
niffs,3.62781989485431,0
niffy,2.80518725570262,0
nifty,3.92049456122723,1981740
niger,4.92761290742863,5388602
nighs,4.43343310281632,0
night,4.30892129565832,130531484
nihil,3.92736728332017,146679
nikab,3.8779480705629,0
nikah,4.27536450486311,27512
nikau,4.0506619615354,16356
nills,4.35984486105684,0
nimbi,3.05282022239577,0
nimbs,4.28045423051422,0
nimps,4.35984238044988,0
niner,4.55541021259302,138699
nines,4.72509867842009,208082
ninja,3.13578671343316,4439780
ninny,2.67280912863,38726
ninon,3.20426078700052,16007
ninth,4.04557888915786,4390562
nipas,4.883851255573,0
nippy,3.02632171977032,75292
niqab,3.55419178787284,0
nirls,5.21993043746449,0
nirly,4.46373836085186,0
nisei,4.45076973333877,41285
nisse,4.62996297012879,38233
nisus,4.09423366151816,114722
niter,5.44617657020794,43607
nites,5.61690585084754,113148
nitid,4.06539131488025,0
niton,4.1950628538843,26617
nitre,5.5284261907269,0
nitro,5.10776797809585,2533124
nitry,4.64304293265192,0
nitty,3.76339780276052,349781
nival,4.28272956055651,31420
nixed,4.23463397075633,79256
nixer,4.53057342673343,0
nixes,4.6964584710342,79192
nixie,3.68074004323694,59753
nizam,3.63809868978796,66531
nkosi,4.33249513522232,41833
noahs,5.20177340200321,114009
nobby,3.03662001235031,118253
noble,4.86950002289735,12604679
nobly,3.96053403626625,118764
nocks,4.34688652784048,24367
nodal,4.75936456484893,497653
noddy,3.35505952620617,263991
nodes,5.34163743595465,11208722
nodus,4.72229112365135,0
noels,5.53031015944166,34012
noggs,3.96267674600914,0
nohow,3.37830445770968,0
noils,5.32720834665154,0
noily,4.53138974295281,0
noint,4.4453222869088,0
noirs,5.45947073339364,111362
noise,5.49693548611967,25171520
noisy,4.67738057032371,3722908
noles,5.53976190474738,55380
nolls,4.45082394853453,0
nolos,4.34946743136457,0
nomad,4.50020382051954,1422041
nomas,4.95397770250619,0
nomen,4.16935360904814,150990
nomes,5.21800723659229,62827
nomic,4.29788850382811,374700
nomoi,3.60146592319795,0
nomos,4.06783464276916,93498
nonas,4.54770880248108,0
nonce,4.32910356045851,382363
nones,4.82441026418618,25207
nonet,4.75921285624683,37151
nongs,4.01358972151453,0
nonis,4.49538674657142,14895
nonny,2.82204761549523,47498
nonyl,3.5744081927088,13315
noobs,3.96731202944671,131979
nooit,4.47908426248798,59878
nooks,3.92356031950892,213440
nooky,3.15480378038427,0
noons,3.723034340443,0
noops,4.09008392792304,0
noose,4.69036674642918,378201
nopal,4.64216055639763,32978
noria,5.03217945652369,35779
noris,5.39868024631234,58236
norks,4.82702522452861,0
norma,4.73922839023242,1665222
norms,5.00250531095898,3135997
north,5.11028852534809,217809513
nosed,5.22054542476039,611383
noser,5.51335739480508,0
noses,4.84691078227577,775113
nosey,4.9211114511367,132182
notal,5.09284346468209,0
notch,4.64429025098298,3302495
noted,5.20584206397164,29754565
noter,5.51640548162099,74828
notes,5.70027536679553,79958318
notum,4.4262469357846,32996
nould,4.44941363848651,0
noule,5.05912121960965,0
nouls,4.95328409336318,0
nouns,4.19664500109551,932444
nouny,3.38938901661726,0
noups,4.57721504346529,0
novae,4.79681481100131,198124
novas,4.73533861268957,128279
novel,4.7008940249217,21821189
novum,3.65284003659012,154066
noway,4.02385619260675,26329
nowed,4.60522004208096,0
nowls,4.6999938673016,0
nowts,4.88755037266406,0
nowty,4.0922546131249,0
noxal,4.19382699403808,0
noxes,4.79457384846168,0
noyau,4.11769946041595,24399
noyed,4.5800434155437,0
noyes,5.06006463701817,397014
nubby,2.56891749401031,44046
nubia,4.03738278815282,97553
nucha,4.03606067704508,0
nuddy,2.90216581491986,15392
nuder,4.80065349213091,0
nudes,4.95796011905133,3964133
nudge,4.22902997575111,942601
nudie,4.72387609865141,147669
nudzh,3.27407552147281,0
nuffs,3.32056648145227,0
nugae,4.61641495529995,0
nuked,4.14082194748227,136859
nukes,4.64784262551108,764161
nulla,3.75860924237666,263140
nulls,4.01439599711261,182242
numbs,3.93745961053519,33408
numen,3.74181751485731,18324
nummy,2.7370358422037,0
nunny,2.35111592011891,0
nurds,4.68496812862117,0
nurdy,3.92164551360177,0
nurls,4.89516316207845,0
nurrs,4.24519773465181,0
nurse,5.16357768662326,16772151
nutso,4.84065289644144,15808
nutsy,4.2984252465173,0
nutty,3.41872931720343,686428
nyaff,2.91288152458746,0
nyala,3.57998148869314,73950
nying,2.99190700742739,0
nylon,3.36197447696282,10410171
nymph,3.25897315751872,697326
nyssa,3.57584184439954,134732
oaked,4.69377266803985,20464
oaken,4.77586818013347,69075
oaker,4.98547405563356,0
oakum,3.92059741275376,0
oared,5.3975944802997,0
oases,4.93467341077775,92726
oasis,4.54497761653563,9270498
oasts,4.79128653321639,0
oaten,5.44612955036353,192579
oater,5.61854630289625,0
oaths,5.25918752433074,483079
oaves,5.07608218723895,0
obang,4.09111080740146,0
obeah,4.53495993816125,0
obeli,4.56064764953802,0
obese,4.35932579641383,1673406
obeys,4.4517500863451,242408
obias,4.79859793690449,0
obied,4.70307216980317,0
obiit,3.97570226976307,0
obits,4.99905696152687,618473
objet,4.14082032546817,405664
oboes,4.36960994492416,88914
obole,4.13927706601537,13322
oboli,3.63040380684178,0
obols,4.07380497689006,0
occam,3.46677771115452,268903
occur,3.69537505480042,24679212
ocean,4.77013785594696,31928741
ocher,4.82478933993353,30934
oches,4.98111377608024,0
ochre,4.87605845565642,293192
ochry,4.02967667118225,0
ocker,4.50174547352971,36128
ocrea,5.15038179878212,0
octad,4.64975064702662,0
octal,4.79111818571855,557500
octan,4.7346539021036,17041
octas,5.1417805793927,0
octet,4.38398235151157,2280607
octyl,4.13956191608258,178952
oculi,4.28079651560469,34351
odahs,4.88128469660071,0
odals,5.11740103068458,0
odder,4.29215157232827,60826
oddly,3.29804021377056,1385252
odeon,4.01044127848546,452374
odeum,4.22669912050162,0
odism,4.4937785249371,0
odist,5.08349645569934,0
odium,4.08788208596537,50950
odors,4.42143520818523,895586
odour,3.85391073300985,648137
odyle,4.44229432043347,0
odyls,4.38716859887844,0
ofays,4.27419750012247,0
offal,3.52804565808679,194416
offed,3.60632636495743,20595
offer,3.89475373754049,126228968
offie,3.80438773470566,0
oflag,4.03600070428734,0
often,4.69601404513155,92551460
ofter,4.88256469397653,17374
ogams,4.59889612534991,0
ogeed,4.0360463546718,0
ogees,4.492962188105,0
oggin,3.52495863782759,0
ogham,3.95488642109299,65125
ogive,4.21472968742272,0
ogled,4.62743814797944,21111
ogler,4.91165849229887,0
ogles,5.08855680414863,0
ogmic,3.82993195926706,0
ogres,5.26576175694012,104863
ohias,5.16781311068706,0
ohing,4.32355281689585,0
ohmic,4.2076735111597,114621
ohone,4.37665075938961,21043
oidia,3.92942243882621,0
oiled,5.06490096371938,776472
oiler,5.34214055374833,152495
oinks,4.62057999475996,0
oints,5.33878859257548,23880
ojime,4.09775261701982,0
okapi,3.92044828265775,59009
okays,4.27316937335764,98655
okehs,4.63735278105302,0
okras,4.91625929718269,0
oktas,4.90461988317147,0
olden,4.93493237804766,318215
older,5.13201243291991,44222089
oldie,5.04969880844876,200255
oleic,4.83026328527436,179394
olein,5.05191129821855,13736
olent,5.24491040485117,0
oleos,4.67695154243225,0
oleum,4.50100347912784,65755
olios,4.50444437022309,0
olive,4.65576346633291,9298184
ollas,4.52278529805718,0
ollav,3.58356818920801,0
oller,4.57590007606893,65001
ollie,4.51599591706604,855837
ology,3.30613292324827,159238
olpae,4.98731589869707,0
olpes,5.17926066885343,0
omasa,4.04619914483871,0
omber,4.55089999880166,0
ombre,4.62022268270327,243069
ombus,4.09946794196702,0
omega,4.35918204756293,10289113
omens,5.00994130820574,216634
omers,5.21446864583619,25630
omits,5.08503164653853,306112
omlah,4.51325871132331,0
omovs,3.54867622608169,0
omrah,4.72082631785627,0
oncer,4.94417450451306,0
onces,5.09999595487218,13086
oncet,5.02496085376692,0
oncus,4.53834475144241,0
onely,4.53320185781454,82789
oners,5.45908628288567,0
onery,4.66057059476932,0
onion,3.25359293901635,6384730
onium,4.21642978480903,0
onkus,4.28705172303682,0
onlay,4.34651710402683,24706
onned,4.16027334513205,0
onset,5.46179727952834,3858839
ontic,4.64273166353791,14665
oobit,4.04997838080693,0
oohed,4.17916453780215,0
oomph,3.40569124994425,177199
oonts,4.63924886512159,0
ooped,4.05182555574509,0
oorie,4.79059399849969,0
ooses,4.13041299256424,0
ootid,4.26992698686772,0
oozed,3.52489476367935,79302
oozes,4.01078935553895,130679
opahs,4.78460000172806,0
opals,5.02465973550554,261351
opens,5.00673761540882,14070477
opepe,3.40098651995245,0
opera,4.90955741386818,18225169
opine,4.80564516289973,103450
oping,4.0296486403192,102743
opium,3.9761201910826,1330299
oppos,3.12424252891041,25152
opsin,4.5292010384052,57058
opted,4.79494132459876,1708067
opter,5.08444451731726,0
optic,4.40140146029542,4558869
orach,4.94106397597761,17167
oracy,4.62583386788058,0
orals,5.58318466883201,141983
orang,4.78540306325455,290223
orant,5.43324943333105,0
orate,5.8049837644986,25080
orbed,4.81547048555053,0
orbit,4.84951273783492,5389062
orcas,5.2179361528197,307125
orcin,4.75911226540465,0
order,4.49027298142987,336631187
ordos,4.38851662724819,0
oread,5.21375040911338,21344
orfes,5.14489355144455,0
organ,4.69174561169958,9077449
orgia,4.62843572477393,187239
orgic,4.41883064225161,0
orgue,4.81156124178029,40630
oribi,3.77071478663294,14124
oriel,5.48362195233025,208095
orixa,4.25068059124152,0
orles,5.64887315164167,0
orlon,4.12041395041075,0
orlop,3.8204167299606,0
ormer,4.35247737654445,0
ornis,5.30981659587185,14688
orpin,4.61765465250697,0
orris,4.71491339722187,86853
ortho,4.20940411967717,2295530
orval,4.5742280098102,53993
orzos,3.70314989394809,0
oscar,4.90804121117141,8285553
oshac,4.49218508456746,0
osier,5.38658904162022,53672
osmic,4.29427597017856,0
osmol,3.77977031365408,0
ossia,4.055483870163,20395
ostia,5.01291186819872,122493
otaku,4.35651575983495,342874
otary,4.85684531305449,0
other,5.19480064692097,978481319
ottar,4.57618570040061,24341
otter,4.72614660175085,1662335
ottos,3.74697654966319,0
oubit,4.42445901121165,0
oucht,4.3385202980779,0
ouens,5.13627489679512,0
ought,4.19185991904518,7523238
ouija,3.81355524350181,196199
oulks,4.39404246402529,0
oumas,4.69481005815858,0
ounce,4.69621113247043,3268355
oundy,3.82689916105162,0
oupas,4.69902660365322,0
ouped,4.44730353891655,0
ouphe,4.44990281900544,0
ouphs,4.38505663909237,0
ourie,5.17455408034874,0
ousel,5.11339583584573,0
ousts,4.35197033068641,78184
outby,3.79323013816628,0
outdo,3.74585785147205,146433
outed,4.89037795039676,156963
outer,5.20716971656127,11245167
outgo,3.61477462513153,34007
outre,5.31590723585433,124480
outro,4.20467803026051,362765
outta,4.08637442469085,1401625
ouzel,4.1547400124792,15256
ouzos,3.26240848695056,0
ovals,4.82201590091189,230020
ovary,4.14981490252847,1003163
ovate,5.01002188644003,143727
ovels,4.86269996610772,0
ovens,4.76021276842262,3443150
overs,4.9704651822458,1143660
overt,4.88602467758946,871540
ovine,4.53841853979465,146663
ovist,4.74892295440146,0
ovoid,3.46853988954054,105072
ovoli,3.48689922669434,0
ovolo,2.82116435934908,0
ovule,4.42800228496324,45073
owche,4.22490250761264,0
owies,5.11137256954222,0
owing,3.90984859390008,2399321
owled,4.53973493799542,0
owler,4.82855074572344,0
owlet,4.94666357853851,43168
owned,4.48217394638176,35050234
owner,4.79093430722504,58189056
owres,5.20454893350837,0
owrie,4.95210446128999,0
owsen,4.78554010440267,0
oxbow,2.25385375991129,252273
oxers,4.80571871427435,0
oxeye,3.27242752563121,0
oxide,4.26028019110917,5321340
oxids,4.23670491860645,0
oxies,4.78859302055417,0
oxime,4.12677921781557,38389
oxims,4.10605364050452,0
oxlip,3.71871025990974,0
oxter,4.66589555541925,0
oyers,5.04689666582913,0
ozeki,3.55804325087288,71199
ozone,3.62498573738934,5865280
ozzie,3.465834528822,494900
paals,4.37116873869317,0
paans,4.28511507579351,22788
pacas,4.06097737291618,0
paced,4.72609580462006,2755521
pacer,5.04076923138622,409457
paces,5.19734150045174,634682
pacey,4.39236403600866,120148
pacha,3.47516666562727,173750
packs,4.22822982775738,11683277
pacos,4.80015368716628,0
pacta,3.83980129827937,0
pacts,4.95723441358551,190899
paddy,3.20522584658799,1668962
padis,4.91826335779117,0
padle,4.99449354989618,0
padma,3.35739005818912,197103
padre,5.19268297839237,1132184
padri,4.6128836210338,0
paean,4.24821651625891,79770
paedo,4.77338655196645,13592
paeon,4.91012626563754,0
pagan,3.49676221245094,3805644
paged,4.61717356055008,300118
pager,4.94189180716672,1942889
pages,5.08970383195651,234001114
pagle,4.8433870956244,0
pagod,4.2235941755445,0
pagri,4.40769642687383,0
paiks,4.624871856914,0
pails,5.19353346874675,250638
pains,5.06265100233495,2717960
paint,4.94520494957284,21926890
paire,5.43913073570632,27597
pairs,5.30773493475766,9432115
paisa,4.21690121064468,407754
paise,5.42282388769905,60362
pakka,2.46560082983385,0
palas,4.27229940565703,73010
palay,3.43128261568589,23707
palea,4.3345945184363,32558
paled,4.9348078455635,77239
paler,5.24712529515602,152772
pales,5.4187132759197,185911
palet,5.33199016113362,45716
palis,5.07842824665398,20847
palki,4.08659694464895,0
palla,3.14179676101079,50245
palls,4.29064595693972,0
pally,3.4514176112193,92509
palms,4.64393483416322,3127466
palmy,3.826784092377,27941
palpi,3.70281169393595,0
palps,4.12334985211067,17014
palsa,4.05756980920742,0
palsy,4.34612288870032,1409502
pampa,2.65420678842237,226170
panax,3.08351195638567,129184
pance,4.86700789058259,0
panda,3.61530248424485,3424825
pands,4.72108138846143,0
pandy,3.93243270798504,53890
paned,4.92489066486342,67297
panel,5.04999255875695,53784382
panes,5.37539750025036,441440
panga,3.39120775140684,46002
pangs,4.52755186979018,194132
panic,4.38890942498701,6396440
panim,4.3078078260918,0
panko,4.14880229952219,40631
panne,4.33701717094476,95153
panni,3.75424504744144,17978
pansy,4.30547781338142,420775
panto,4.82437836242503,134292
pants,5.11602142842798,16774383
panty,4.32180132033815,3546636
paoli,4.71364211282468,352581
paolo,4.1390757794609,2174306
papal,3.08779225769138,754586
papas,3.43471724898463,456613
papaw,2.60540575741232,22881
paper,4.46602407394531,134939426
papes,4.61350344890118,26426
pappi,2.82562143421223,0
pappy,2.41794399417999,144540
parae,4.65238194967287,0
paras,4.51374625638953,551039
parch,4.5810904357293,27869
pardi,4.5992601012284,22219
pards,4.99581249248183,0
pardy,4.20775513416092,19729
pared,5.17926012039682,464171
paren,5.24940649373148,158052
pareo,5.27370251188136,44508
parer,4.61239603830028,38034
pares,5.62738306211128,136717
pareu,4.98473280719471,0
parev,4.72665319088956,0
parge,4.95665203513829,0
pargo,4.53029982743333,23730
paris,5.24819206455792,48831449
parka,3.60360684986246,688453
parki,4.29511674767886,18537
parks,4.70932262088947,25974927
parky,3.91928437915775,21525
parle,5.35476989227491,217836
parly,4.39860944225868,0
parma,3.75217435907276,1330679
parol,4.9047952554857,50960
parps,4.35387548021018,0
parra,3.41674182571982,283456
parrs,4.54282793344959,28948
parry,3.70898626693745,1371591
parse,5.48417835879856,3698919
parti,4.95656992574169,520451
parts,5.37416061158551,100637505
party,4.59909827676683,144707500
parve,4.7580033776741,22277
parvo,4.31820564370513,62369
paseo,5.21867754586123,835840
pases,4.71211212867482,0
pasha,3.85009096351285,411571
pashm,4.30347690183018,0
paska,3.5067655113988,0
paspy,3.4411795445524,0
passe,4.59835793343454,528622
pasta,4.2325730378506,5855460
paste,5.47379181626185,8913055
pasts,4.45031052674074,166896
pasty,4.52304351441164,231237
patch,4.503576487056,39999745
pated,5.08863748328934,68851
paten,5.19878920602187,47772
pater,5.42188541739782,227685
pates,5.57946696161473,133896
paths,4.93795679778447,8806073
patin,4.83557929916004,40474
patio,4.81177178007454,7627536
patka,3.56624591564673,0
patly,4.37989376612784,0
patsy,4.56714791901301,1064602
patte,4.64205665759604,45332
patty,3.69737443448713,2339693
patus,4.93499971018872,0
pauas,4.12109576043164,0
pauls,4.84823450008211,865212
pause,5.08930391058213,4606318
pavan,3.30585651724869,188282
paved,4.38871881169107,1914582
paven,4.49116456713548,0
paver,4.72742616886734,231018
paves,4.88324437698499,257565
pavid,4.046846616848,0
pavin,4.1085261159971,26441
pavis,4.52925579623853,0
pawas,3.82337675718104,0
pawaw,2.57537325366264,0
pawed,4.50192719675052,32205
pawer,4.84150576991973,0
pawks,4.02635260635425,0
pawky,3.22548426970336,0
pawls,4.57209905845921,0
pawns,4.49744847673871,309696
paxes,4.686426390605,0
payed,4.45633723334631,332515
payee,4.02830050948916,611882
payer,4.78427967387829,1439009
payor,4.42649702439764,273084
paysd,4.20713925964713,0
peace,4.3620722686797,47856201
peach,4.68488353307863,3938068
peage,4.15183744838952,0
peags,4.95884700515263,0
peaks,4.8183668923119,4011396
peaky,4.02741922196314,15174
peals,5.37824835065562,78085
peans,5.29882063695433,0
peare,4.74630070729577,0
pearl,5.21387052741683,18707334
pears,5.527888349651,1105539
peart,5.45163140145561,169113
pease,4.71459534235732,551869
peats,5.50071644606527,35728
peaty,4.73000205957885,49312
peavy,3.9361045124649,105530
peaze,3.68108549004274,0
pebas,4.82110026633542,0
pecan,4.59225606374991,1118027
pechs,4.64616761923973,0
pecke,3.44962653702392,0
pecks,4.25829665563607,78669
pecky,3.4450678800639,0
pedal,4.74639570688204,3763705
pedes,4.38477353077063,22083
pedis,5.00208341915011,39462
pedro,4.82577671650897,4247791
peece,3.51123978905543,0
peeks,3.99852607830024,229261
peels,4.60138923738866,447468
peens,4.48145638640312,0
peeoy,3.69805932003832,0
peepe,2.8235193183572,0
peeps,3.65406661181839,893768
peers,4.70240346314706,5188853
peery,3.89359523558497,68711
peeve,3.08901784097168,213790
peggy,3.02953807245727,3160922
peghs,4.50451233750124,0
peins,5.12776638480114,0
peise,4.61280828058029,0
peize,3.54916195183803,0
