word	expected_entropy	frequency
proof	3.53113	26305059
druse	5.10035	23371
boons	4.09136	51432
fluff	2.249	814535
nahal	4.00565	35681
abets	5.29744	33014
risus	4.3239	52968
scuff	3.12859	224673
break	4.52649	51242970
pried	5.08055	82841
prows	4.67912	0
lover	4.94226	9234545
primi	3.51578	158292
progs	4.75938	421499
lovat	4.74955	42761
staps	4.42209	0
scrag	4.77356	0
ousts	4.35197	78184
armer	4.60885	48949
moers	5.48335	43027
super	5.07501	66703287
scuzz	2.77948	0
basan	3.90016	0
patte	4.64206	45332
argot	5.00728	51766
yills	3.99225	0
slurb	4.51105	0
femur	4.22041	446209
primy	3.92295	0
vying	3.25291	348440
bursa	4.55062	366398
wreak	4.54579	316442
tanti	4.42455	62782
slung	4.37713	253265
pawer	4.84151	0
sasse	4.25313	65391
spred	5.16228	21115
guana	3.601	48251
skirt	5.07369	9981485
reddy	3.70259	965755
slope	5.26666	6469975
tents	4.87227	3850460
tends	5.3158	4861901
chufa	3.84697	0
greek	3.99035	25059132
tinty	3.88583	0
heths	4.53715	0
livid	3.44359	270785
semee	3.94918	0
dorbs	4.8114	0
greys	4.74911	310921
abuse	4.81699	36269685
sprit	5.15878	89293
lands	5.02324	13891179
pekes	4.0534	0
pikes	4.80929	448113
aphis	4.77194	389447
churn	4.48897	694218
baddy	3.10228	15679
fosse	4.32761	228402
globi	3.99654	0
enoki	4.28957	23208
mynas	4.31817	0
segol	5.05582	0
pupal	3.55308	68283
liver	4.85147	12139363
spirt	5.20176	59629
sames	4.78124	49702
lisps	4.10092	0
vomit	4.37131	767124
chine	4.88986	374606
cling	4.16091	946281
samey	4.88953	19085
segos	4.4263	0
pupas	3.86155	0
kagos	4.49178	0
gaddi	3.57288	27337
chiru	4.5265	27919
incut	4.34765	0
chibs	4.52362	0
artal	4.52703	0
retox	4.62053	0
bogan	4.17241	181052
nites	5.61691	113148
ylike	4.31706	0
hides	5.30997	1700672
anele	4.7815	62912
beton	4.77632	105740
wynds	3.79108	0
skyey	3.57965	0
terga	5.24553	0
renew	4.21216	6561081
bitos	4.98085	0
grone	5.11417	0
pokes	4.85219	279744
targe	5.55219	37088
eloge	4.22799	27904
knife	4.13177	11297715
knots	4.80768	2796342
arbor	4.04323	5057261
astir	5.35938	51145
neeps	4.35158	20099
herye	4.1553	0
benis	4.99911	0
binit	3.88627	0
prads	5.00104	0
medic	4.37924	1122716
blash	4.64863	0
tilak	4.74605	101823
duces	4.82437	142487
peris	5.34898	50088
harim	4.78074	21493
kazoo	2.81498	133068
hoper	5.05675	0
haunt	4.80347	985188
korai	4.57198	0
haram	4.03424	142104
woozy	2.47157	72439
subby	2.99144	0
sangh	4.72932	111167
blags	4.51821	0
dault	4.79971	53322
rozit	4.56413	0
gouts	4.90575	0
ashet	5.41574	0
meats	5.47617	2168286
plews	4.69082	36383
sango	4.83207	272080
wanes	5.24311	76465
zoner	4.65507	46617
punji	3.22119	0
strig	5.05482	0
golem	4.72213	444797
stive	5.11075	0
seeps	3.8243	188076
robed	4.93493	135344
stots	4.04415	0
mucks	3.74653	29822
seely	4.37113	173389
yojan	3.67991	0
nerve	4.03087	6567418
stirp	5.07262	0
moper	4.90514	0
eniac	4.76228	74400
ugali	4.28887	0
gryke	4.03198	0
mawed	4.51706	0
oxids	4.2367	0
loups	4.71758	29642
matte	4.66953	2909215
mojos	3.37569	0
brawn	4.2534	191036
vells	4.08348	0
model	4.89591	161205740
neigh	4.55606	211412
eyers	4.31673	0
toits	4.99387	12716
cured	4.85553	1955657
brags	4.71605	149273
loofs	4.08095	0
tased	5.64546	0
ideal	4.88251	26036289
orgue	4.81156	40630
onset	5.4618	3858839
barps	4.71956	0
elpee	3.52507	0
recon	4.89758	1955124
dreed	3.86591	0
umbre	4.32793	0
feign	4.22889	116753
cuing	3.97694	24687
tagma	3.76914	0
throw	4.64861	15751985
butch	3.91331	1213820
niffy	2.80519	0
plops	4.10096	26429
cycle	3.66577	29585286
faffs	3.03582	0
hotty	3.82772	116296
lavvy	3.06139	0
laser	5.68369	34080740
depth	4.52412	31879926
facer	4.83451	53232
leses	4.17922	0
luxed	4.04176	0
facet	4.87271	1221287
bacco	3.54523	161419
ooses	4.13041	0
padri	4.61288	0
seise	4.28279	0
aldol	4.01514	32614
hokis	4.71517	0
hemin	4.6099	40119
pulka	3.79891	0
pulse	4.8268	18893735
baccy	3.07454	0
roues	5.52245	22326
voice	4.65266	64600528
tuile	5.37244	0
hemes	4.44168	41315
gaums	4.4583	0
legit	4.99067	658762
tulip	4.54327	2406691
jubas	3.74541	0
sways	3.64442	75398
soggy	3.56488	331525
nooit	4.47908	59878
hobby	3.02937	8237250
jooks	3.20785	0
klett	4.03483	71569
urate	5.57213	49640
rakis	4.99729	0
hulks	4.18244	44989
motty	3.7004	18153
fluke	3.9662	1168887
glent	4.84619	0
festa	4.99185	580029
rocky	3.85494	10404321
bocce	3.95961	181807
izard	4.16042	90328
sysop	3.42195	526687
tophs	4.93752	0
mokis	4.54747	0
bocci	3.40784	36179
riper	4.35607	74056
togae	5.36989	0
adorn	4.9426	464591
adobo	3.46443	73556
flour	4.40275	5162842
cinct	4.04956	0
repay	4.51818	1746487
block	3.74449	49694725
flisk	4.03586	0
scour	4.89359	411478
pommy	3.02052	0
zedas	4.55942	0
doxie	4.43326	49093
tenue	4.56607	69334
sayne	5.18353	0
latke	5.12034	22512
drony	4.41997	0
bedye	3.43814	0
ylems	4.59063	0
xenon	3.44613	1400039
redux	3.98156	969917
reaps	5.40222	147148
patio	4.81177	7627536
pence	3.97094	1009358
dolma	4.44583	21677
houfs	4.33355	0
beath	4.91719	25518
hanse	5.40927	64595
aeros	5.71046	137375
horis	5.3667	0
kokra	3.86452	0
inorb	4.45839	0
livre	4.92919	660631
hater	5.55036	467834
sever	4.43271	686306
tuple	4.88371	1376804
bidis	3.92315	31810
slomo	4.13294	0
shish	3.61899	67812
grebo	4.53008	0
clomb	3.94139	0
shiso	4.37974	25086
cavil	4.334	27985
aheap	4.10398	0
paedo	4.77339	13592
plain	4.67072	23747230
weald	4.75821	162053
conch	3.84689	379190
gonys	4.34145	0
debye	3.38147	97054
debud	3.37466	0
wilja	3.63556	0
fuffs	2.55092	0
usurp	3.55276	171456
humic	3.90614	156383
fucus	3.30237	55113
glost	5.0016	0
romps	4.74556	60107
fuffy	1.69545	0
morae	5.37366	19411
powre	4.8478	0
narco	4.93943	207216
usury	3.42718	201906
aunty	4.32028	239524
oobit	4.04998	0
chico	3.83808	2212526
cadge	4.71091	0
narky	4.10871	0
brogs	4.64759	0
gobar	4.52973	0
jodel	4.42113	14440
girts	5.18024	0
steps	4.49246	38254292
potes	5.53097	28946
aglee	4.44012	0
grued	4.66933	0
vendu	3.87128	0
snugs	3.69072	0
benne	3.33972	52776
whyda	3.5578	0
bodes	5.06263	170580
ummah	3.38343	179861
sunks	3.61631	0
bitts	4.28189	0
rekes	4.47299	0
baths	4.79719	5707960
parve	4.758	22277
trass	5.0676	0
cecal	4.23493	43532
knish	4.34858	24159
praam	3.80829	0
zowie	4.13248	64098
paisa	4.2169	407754
benny	3.32387	2393928
drawn	4.48825	14827380
lobar	4.83753	45124
esker	4.08935	272809
pioys	4.4964	0
nudge	4.22903	942601
crisp	4.65855	3880385
skart	5.17422	0
palls	4.29065	0
zamia	3.04567	20993
grimy	3.89091	139160
tifts	4.21565	0
ronne	4.72683	56987
fudge	3.86133	1969555
cooed	4.35383	62292
alley	4.18946	4541475
oaked	4.69377	20464
ticks	4.63167	1184410
wakes	4.79449	876767
sands	4.38591	4428127
lefts	5.05328	68445
eyres	4.41812	32122
pieta	5.11156	74232
judas	4.04659	1224674
zloty	3.80321	676066
simba	4.37872	322561
tubae	4.87612	0
typto	3.45479	0
abase	4.46377	29383
vexes	3.5058	18629
rammy	3.46967	0
khans	4.69576	38869
tubar	4.72746	0
ezine	3.618	3149621
reird	4.55381	0
oxims	4.10605	0
azons	4.49476	0
aggie	4.20947	616732
anils	5.30556	0
wrate	5.43855	0
preps	4.45445	698730
pluck	3.47401	891481
beres	4.68162	108650
apple	4.2589	50551171
beret	4.62279	330199
lofts	4.95294	897893
goyle	4.60924	38131
blech	4.33846	124878
curvy	3.53374	360365
plica	4.38999	0
gurdy	3.72005	64629
filmy	3.54081	657205
fjord	3.69802	387543
sarod	5.3401	33361
ploys	4.42665	69545
cults	4.86565	791725
round	4.64646	61836702
devon	4.23142	6896016
styre	5.20785	0
skeet	4.60785	343898
duddy	2.17472	64868
musos	3.85193	49228
bachs	4.47559	17081
gucks	3.71884	0
cuffs	3.28327	1408615
kraft	4.41789	2076875
exine	3.66746	0
vaned	4.64035	0
algas	4.21455	36273
winna	3.62753	14656
unhip	3.96172	41188
sojas	3.94422	0
karos	5.02898	0
quasi	4.01992	2804115
sleek	4.39996	2734565
buhls	4.31662	0
waift	4.37157	0
unhat	4.54722	0
peart	5.45163	169113
ranch	4.7561	10539650
volet	5.0059	21675
lades	5.53983	15236
sheas	4.81739	0
combs	4.35347	1515329
amply	3.74179	321480
anyon	3.52814	37349
obole	4.13928	13322
kaids	4.72046	0
ionic	3.90223	1808092
hedgy	3.89759	0
forky	3.68939	0
cheek	3.82155	2681029
truer	4.76272	254461
goats	5.37813	2184919
boink	4.09094	60028
kikoi	2.60439	0
caids	5.0566	0
mixte	4.45511	44992
cheer	4.50461	3648929
abers	5.31067	0
triad	5.31306	1519533
acned	4.90328	0
stark	5.06764	3479265
foils	4.96882	533300
tynes	5.17037	51067
trogs	5.32531	0
flong	3.97898	0
starr	4.90033	3240045
acerb	4.72016	0
cents	5.30357	10301064
genny	3.37074	157335
ginny	3.15579	995339
ortho	4.2094	2295530
tries	6.04985	8236889
bison	4.53959	2002028
reggo	4.02397	0
besot	5.02476	0
riggs	4.07009	875782
cysts	3.76781	808464
tawer	5.37798	0
agers	5.37316	180316
niger	4.92761	5388602
marvy	3.82404	53009
agent	4.94484	57103658
whole	4.79065	85202530
furol	4.29103	0
shuln	4.69331	0
pawky	3.22548	0
milds	4.67322	0
toady	4.7422	63910
ephah	3.78863	23285
jaggy	2.45344	41772
shuls	4.16677	0
chute	4.819	834005
slorm	5.0276	0
muter	4.98592	0
gyals	4.51493	0
boyed	4.29903	0
whirs	4.84057	0
clone	5.07792	9284578
laker	5.06629	192269
tugra	4.73851	0
brung	3.83119	29676
vogue	4.21715	2159792
siroc	5.09602	0
alefs	5.08512	0
khors	4.82094	0
morra	4.27008	38381
glops	4.5614	0
sweer	4.58536	0
hiver	4.75361	158244
sixes	4.19108	176765
lupus	3.74691	1538621
mouch	4.1127	0
coble	4.81273	187245
smite	5.43682	270393
molla	4.01756	42202
naiad	4.18287	58003
bring	4.12769	57608074
circa	4.16251	3475462
glift	4.23496	0
bossy	3.509	163576
raiks	5.05093	0
steal	5.56552	6257493
debby	3.02661	352940
molts	5.13597	20806
lotto	3.65413	3112797
pudgy	3.14318	89451
molds	4.74837	1552621
mavie	4.58614	0
noddy	3.35506	263991
krona	4.64934	1585436
ytost	4.11501	0
bawns	4.40194	0
hovea	4.656	19107
isnae	5.26964	0
hosta	5.11848	322160
crore	4.72191	1182812
fanes	5.17227	0
woold	3.66696	0
bield	4.73415	0
pixes	4.55176	0
rumal	4.45936	0
griff	3.28619	272880
easts	4.94388	40013
hover	4.79586	1553261
soups	4.03686	2141445
talon	5.17528	858061
souls	4.4455	5416970
sorgo	4.28297	0
addax	2.33009	16108
wench	4.23281	310447
swith	4.71512	44669
yucca	3.06865	812282
guess	4.1637	28743465
fiber	4.49814	15530318
parky	3.91928	21525
talcs	5.39553	0
wetas	5.3131	0
jumar	3.80859	0
wootz	3.17641	0
wooly	3.388	256170
haith	4.40093	17021
piony	4.20479	0
lithe	5.23647	135670
solan	5.25883	56393
pales	5.41871	185911
ogams	4.5989	0
notch	4.64429	3302495
goral	4.94081	22229
rotal	5.32634	0
alias	4.69499	7132147
daris	5.36394	0
tacts	4.67046	34801
goris	5.19446	25809
helms	4.88618	805535
fugus	3.19972	0
going	3.77032	155284081
goras	5.26368	0
quims	3.80361	0
senes	4.19076	0
spake	4.84717	688769
indue	4.58155	0
whaup	3.88611	0
dwalm	4.00342	0
yucky	2.35802	154277
stonk	4.75547	0
sisal	4.54662	280742
haily	4.57501	0
doats	5.48456	0
stonn	4.51282	0
hoary	4.76983	400092
canal	4.0309	8278196
rajah	3.51789	157089
zilla	3.33345	311318
vlies	5.1217	0
slags	4.31704	105005
botes	5.40269	26384
yawed	4.3052	0
linny	3.54776	16703
chace	4.38366	99271
iroko	3.8117	29265
virtu	4.39516	51894
firth	4.60167	927276
lours	5.20823	0
bobol	2.88023	0
poons	4.23412	168046
boeps	4.83627	0
preif	4.52727	0
porky	3.89279	220042
feuar	4.75485	0
thunk	4.12478	229475
dibbs	3.70185	68305
polis	5.0433	303594
kiack	3.51516	0
jerry	3.24759	13908229
curch	3.70399	0
ikats	4.98031	0
loirs	5.56582	0
recal	5.08219	26539
scend	4.88416	0
recut	4.8997	146984
howks	4.14256	0
necks	4.43224	766318
paseo	5.21868	835840
walla	3.0103	1535192
womyn	3.5701	117085
culms	4.35564	41591
phons	4.78752	17726
dhoti	4.68091	21870
aldea	4.4255	47423
wauks	4.20046	0
volva	3.55014	0
exome	3.44958	0
cosed	5.18445	0
gauge	4.05024	9952466
zante	4.7673	440514
spend	4.80913	26713310
waldo	4.34517	1283521
garni	4.68878	173084
crack	3.73474	16633701
happy	3.16088	63471922
walls	4.16138	14837851
haply	4.05602	115439
nkosi	4.3325	41833
welds	4.71767	366291
ydred	3.89225	0
deman	4.64198	69870
impis	3.64275	0
ydrad	3.60281	0
yowes	4.74003	0
garbo	4.42509	226734
revue	3.90308	1290094
rolls	4.67778	9220414
ketch	4.2654	163062
quads	4.03266	1254291
trope	5.41228	109419
kaims	4.58271	0
ultra	4.91816	21795075
kaies	5.33406	0
duing	3.95017	0
prove	4.65027	16046788
hilus	4.8212	0
jived	3.74128	0
riven	4.76461	165533
randy	4.36027	8110369
hilar	5.12103	47448
urari	4.14899	0
river	4.11195	78843808
rives	5.09339	198588
coact	4.48964	0
licht	4.5972	406129
bipod	3.98891	61691
breds	5.00407	15322
stags	4.42602	285274
cusec	4.08855	0
scowl	4.47416	115386
scums	3.59485	21265
dicty	4.08069	0
fluey	4.03888	0
ylkes	4.48201	0
right	4.58129	273620358
miros	5.09664	96098
ostia	5.01291	122493
tatus	4.64718	54967
doric	4.7774	123724
slued	5.12904	0
flies	5.18662	4894680
sugar	4.86641	22450333
sowls	4.21092	0
cozie	4.42826	0
earst	5.71222	0
malms	4.15993	0
hatch	4.0095	3896261
skies	4.48668	3796788
latus	5.23405	47517
tenor	5.46274	2361385
juice	4.07969	10973425
hoors	4.61664	0
whish	3.78331	55706
spues	4.31186	0
dorms	4.94291	464581
wonks	4.25126	126261
tansy	4.90063	77016
doing	4.35231	80821946
sampi	4.48575	0
shows	4.01348	84804638
burbs	3.75388	192323
buffa	2.69051	54425
chose	5.15242	9409845
valse	5.04755	152885
squad	3.97482	8744772
raupo	4.54244	0
chums	4.28148	223080
plast	5.10991	240505
ajiva	2.79423	0
shims	4.1482	212293
abrin	4.62685	0
unity	4.23468	8657709
leeps	4.50279	0
segno	4.96568	108669
olios	4.50444	0
vares	5.36166	12778
gloms	4.60927	0
lisks	3.9447	0
pebas	4.8211	0
incle	4.8337	0
yoops	3.68043	0
sobas	4.28667	0
brise	5.22815	35611
broil	4.79269	479526
frost	5.00795	5940685
sedes	4.05481	17575
squaw	3.66812	463592
smowt	4.65361	0
humor	4.40367	18085495
raits	5.73482	0
smogs	3.88901	0
zaidy	3.58212	0
towzy	3.41607	0
frier	4.2955	29815
pigmy	3.37196	41068
nodes	5.34164	11208722
sicko	4.34949	86555
rents	5.56214	2094682
gelts	5.21926	0
groma	4.52866	0
atria	4.59527	279451
trail	5.49372	23648838
eased	4.66388	702343
cyton	4.20332	0
knock	3.20835	5196013
lohan	4.82717	3352800
miser	5.23496	222219
laugh	4.36739	9822471
suers	4.72016	0
juves	3.91375	0
atrip	4.99848	0
medle	4.14153	0
gunky	3.10615	0
mimsy	3.44297	33001
hoses	4.80466	1416325
zonda	3.90154	33819
softa	4.96367	0
delta	5.08961	28051872
nowed	4.60522	0
tells	4.92362	15534490
puzel	3.8637	0
flaxy	3.22518	0
derro	4.45616	0
crier	4.63907	374599
tally	4.04308	1812605
derns	5.32026	0
hertz	4.48696	1752925
sakai	3.96065	2152556
tiffs	4.0251	69678
hizen	4.32057	0
litai	4.29843	0
nuder	4.80065	0
cuber	4.53768	20073
derny	4.52178	0
abyes	4.68687	0
dalts	5.24838	0
delts	5.32192	40571
sabre	5.47563	1189329
lutes	5.44746	103371
hafts	4.79526	0
softy	4.44326	55906
shalm	4.89686	0
rases	5.13792	0
stowp	4.47596	0
emits	5.16464	508331
cooky	3.10378	32767
aulos	4.99849	26850
dunch	3.95132	0
porta	5.06327	921063
khadi	4.12915	46957
gable	4.72194	790611
amins	4.91622	0
jonty	3.80025	45085
sipes	4.66716	60829
azole	4.66243	41201
arrah	3.67172	0
pibal	4.25715	0
stims	4.29961	65454
mosey	4.7574	65040
polje	4.29689	34901
pubes	4.55813	229514
firie	4.28805	0
viols	4.8458	37992
chapt	4.62249	94699
preve	3.9176	0
barca	3.83177	340426
tolts	4.82904	0
manic	4.36841	1448525
tolly	4.03143	83633
agmas	3.78595	0
vutty	2.96557	0
wrang	4.33959	0
gears	5.48816	2626927
bwazi	3.10972	0
geans	5.22888	0
eaned	4.48302	0
cedis	5.1341	40486
nuked	4.14082	136859
fairs	5.11432	4091127
manis	4.96693	83317
mysid	3.97127	13917
balas	4.15367	68596
sucks	3.40909	7743126
bails	5.08022	149105
wexes	3.69926	0
thick	4.23636	14030556
lavas	4.06716	97676
levas	5.00055	0
grave	4.7359	6929008
timbo	4.36574	79418
sucky	3.53915	202236
pagri	4.4077	0
nunny	2.35112	0
vatic	4.35609	0
etage	4.51718	41383
gnarl	4.70991	0
seine	4.93337	1121610
sutta	4.39277	129787
coypu	3.6284	0
ovary	4.14981	1003163
dohyo	3.23079	0
wheep	3.73926	0
pedis	5.00208	39462
learn	5.41103	179428286
teary	5.3031	137396
roofs	4.15661	1553687
rawly	4.16755	0
truce	5.25693	897431
durrs	4.18867	0
monie	5.04156	54001
yonks	4.18453	15177
azyms	3.50807	0
rabid	4.59363	612676
gaids	4.88595	0
imams	4.07268	178887
bread	4.89346	13575360
freon	4.75567	178783
goafs	4.67648	0
diced	4.09312	826353
trice	5.5327	354532
inbox	3.36768	5845223
cafes	5.0686	2730706
mobie	4.69429	24095
blore	5.10523	26544
kikes	4.25213	0
bayou	3.69854	1397958
scran	5.03511	355642
pewee	3.18275	68670
regur	3.95183	0
tetri	4.76641	0
nemas	5.11637	0
gusts	3.96024	1147366
yells	4.15045	407816
ulnas	4.92126	0
loave	5.0232	0
femal	4.40226	97346
bises	4.49138	0
skink	3.67718	101630
adios	5.02406	348221
femes	4.05047	0
krewe	3.86925	87636
ephod	4.23826	39569
blits	5.0149	19557
guava	3.06172	259541
apter	5.3227	75596
attar	3.92809	86729
piked	4.3305	0
begin	4.28313	45434902
mutch	4.0461	106606
tints	4.66859	217070
spode	5.0216	487640
petty	3.72915	3195594
twigs	4.62053	454542
lento	5.21031	77400
dsomo	3.6512	0
kyats	4.47595	28202
royst	5.00486	0
gloze	4.17467	0
vauch	3.93428	0
waged	4.50939	576479
odors	4.42144	895586
semen	4.48202	1553302
dived	3.7209	261166
henry	4.58192	28769085
roses	5.08102	13584758
convo	3.36104	118920
shirt	5.38569	40501964
built	4.52025	61502894
smote	5.44904	276278
pupus	2.85692	0
casco	4.1832	371797
cobra	4.63283	4412823
ching	4.12177	1605671
smurs	4.03993	0
duvet	4.3735	1567578
lushy	4.0174	0
vitae	5.02047	1754634
gappy	2.93577	0
anted	5.22452	16159
moues	5.11493	0
venge	3.51338	0
embus	4.15909	0
gager	4.43914	22394
gelee	3.64791	31457
oiler	5.34214	152495
yeven	3.39517	0
umped	4.08447	0
ceres	4.94901	904726
didos	4.23996	0
agism	4.44271	0
fawny	3.50364	0
sunns	3.38602	0
jeeze	2.29246	33131
trank	4.93905	0
snods	4.28369	0
arets	5.95846	0
sykes	3.81016	847255
herma	4.87037	77943
oundy	3.8269	0
laxer	4.82569	24047
mapau	3.32618	18606
rumor	3.75752	2455494
major	4.14583	122592252
sensa	4.6725	89308
fusks	3.07439	0
paras	4.51375	551039
rugal	4.43619	0
aloes	5.73686	66464
rayle	5.074	22402
gript	4.55765	0
laith	5.18059	38732
dexes	3.8858	0
opsin	4.5292	57058
blast	4.96279	9387171
tiles	5.83208	5251527
nummy	2.73704	0
buses	4.10766	6101027
swopt	4.62295	0
sools	3.98419	0
sture	5.50255	26313
sorex	5.07462	35839
pleon	4.73523	40540
cribs	4.76678	1423971
roton	4.43077	0
babas	3.29242	19694
zonal	4.18199	536783
rotor	3.85486	2003039
shama	4.09446	71722
court	5.02602	127719981
delis	5.28024	228848
vapor	4.37348	3744912
jowly	3.22131	0
verra	4.1072	26854
canso	4.98097	43027
piece	4.26087	44298807
lints	5.26532	0
nongs	4.01359	0
stopt	4.31154	20275
amigo	4.18598	1094662
coins	5.14307	16449733
cesse	3.85032	19821
spaes	4.77062	0
coifs	4.69193	0
buddy	2.58409	23611087
urial	4.92871	0
rhies	5.65138	0
jobed	3.99061	0
robin	4.62683	11423944
mezze	2.48572	25398
chays	4.56264	37524
anise	5.53897	324336
clams	4.80429	758323
manna	3.0429	465463
upper	3.90248	38341510
neist	5.48963	0
maths	4.92769	3231878
bards	4.86873	285757
sopra	5.12271	106565
frush	4.292	62180
payer	4.78428	1439009
serra	4.94297	755717
tweed	4.22923	1631867
howes	5.05559	378115
dream	4.90829	33518573
sauce	5.31791	10968629
dreer	3.9006	0
plods	4.74109	24353
blebs	4.18374	20013
feces	4.13816	639441
kraal	3.93871	50172
roose	4.93234	45767
krays	4.49947	26042
rubus	3.6994	150384
grasp	4.66383	3270025
dixie	3.62181	2920964
tiger	5.30496	13763074
ascus	3.89633	37312
vanda	3.35712	162215
serry	4.3195	0
zooks	3.16623	0
biccy	2.94877	0
mumps	3.32387	517472
cramp	4.35052	402123
rorts	4.94178	0
luxes	4.56655	0
duroc	4.37618	29926
spelk	4.56079	0
shell	4.59596	20599318
lilac	3.99539	1738684
rakee	4.47954	0
lurks	4.52436	268163
axion	4.09276	276049
myall	3.47614	66310
deaws	4.99906	0
carby	4.12323	23634
genic	4.42676	65795
sinks	3.92441	3399604
bortz	4.0844	59935
vests	4.23678	2056167
trild	5.17016	0
urali	4.89319	0
prize	4.34242	16204739
staig	5.08622	0
bocca	3.53204	164468
trons	5.6291	35762
boogy	2.97206	34796
cetes	4.87833	0
losel	4.85476	0
ouphe	4.4499	0
adobe	4.68333	27538755
jocks	3.6692	1014285
losen	5.44733	0
blood	3.55421	61348302
stays	4.24417	5547528
cacas	3.60861	0
trips	5.26511	17273017
druxy	3.26759	0
fluky	3.0587	0
bluet	4.75021	39292
print	4.8983	178250872
enjoy	3.45005	50141455
anglo	4.49018	2798286
umras	4.81199	0
nimbs	4.28045	0
privy	3.6596	742055
fisty	4.18818	14154
pated	5.08864	68851
mauzy	3.16553	21286
furze	3.78337	48262
fidge	4.23896	0
nighs	4.43343	0
loach	4.91773	166557
letch	4.82966	23741
lezes	4.06523	0
petar	5.29836	153561
pates	5.57947	133896
qaids	4.41829	0
pitas	5.20079	58335
jeats	5.0483	0
furrs	3.84254	0
holon	3.96981	104017
awmry	3.8691	0
mutts	4.03128	123475
burls	4.62155	27611
slish	4.39094	0
guaco	4.29458	0
dorky	4.02012	153891
sixth	4.46242	9920054
doozy	2.69523	75350
labia	3.83416	753273
cloud	4.35499	11337220
raree	4.30849	0
pumie	4.41723	0
abore	5.15625	0
odium	4.08788	50950
opium	3.97612	1330299
caver	4.86609	50776
luvvy	2.59516	0
debug	3.76558	9581095
raine	5.59645	525576
chout	4.61929	0
unfix	3.09606	0
kohas	4.68675	0
inlet	5.27837	3433125
deevs	4.04946	0
broom	3.58164	1312361
capot	4.75162	0
stela	5.59379	52675
using	4.11834	269448880
glims	4.54085	0
narcs	5.21964	0
disas	4.40097	23302
blype	3.88181	0
chiks	4.41434	89439
rains	5.46725	2183544
ouzel	4.15474	15256
liger	5.0677	114950
nitro	5.10777	2533124
ninth	4.04558	4390562
pyrex	3.7816	665560
celli	4.11672	66365
skyrs	3.49295	0
areic	5.2167	0
tones	5.85369	13373535
nitry	4.64304	0
pongs	4.50466	0
kutus	3.71084	0
misch	4.39706	30396
suete	4.90735	0
kutis	4.64079	0
bewet	3.95075	0
addle	4.38429	15267
perve	3.87737	0
growl	4.33108	461820
erect	4.60391	2057313
worth	4.7274	48075237
cutis	4.96616	52575
hause	5.23664	118666
fands	4.54114	0
suets	4.74708	0
flaff	2.70795	0
grief	4.65705	4552843
askoi	4.23381	0
teiid	4.58871	0
tirls	5.61844	17037
elfed	3.75736	0
draco	4.88608	688044
ticca	4.13954	0
delve	3.763	640909
senti	5.42533	56703
mulsh	4.3012	0
corbe	4.98225	0
sista	4.65286	261188
quill	3.17069	790160
tutor	4.36395	4635949
myops	4.07935	0
theft	3.97162	12744763
sehri	5.27365	0
sents	4.87614	98600
among	4.23746	83431590
punce	4.35167	0
helps	4.86721	29607993
aulic	4.45403	0
voema	4.34042	0
share	5.75197	119294241
stuck	4.21303	9120620
quipu	2.53041	0
heist	5.4248	419629
bonza	3.63384	22431
wocks	4.04632	0
ungot	4.25321	0
mulct	4.27779	0
haiks	4.81151	0
vexed	3.02455	243525
ditch	4.48784	2373753
paces	5.19734	634682
hacek	4.53299	0
shank	4.66879	1311484
cooms	4.08268	0
sandy	4.48788	9897487
stoun	4.99802	0
yogic	3.88802	139187
imids	3.82427	0
virge	4.5378	87035
spans	4.26817	1675632
gabba	2.49387	761144
lysed	4.67016	103073
pouke	4.32628	0
clave	4.66475	279866
chave	4.57268	91118
amlas	4.16648	0
hings	4.54739	13170
tubal	4.42572	566730
stoat	4.80252	49468
mosks	3.71083	0
franc	4.43786	4916960
fonly	3.96006	0
jerid	4.44064	0
yogis	4.49723	105107
widen	4.61818	1178278
glads	4.77631	22012
ivory	3.9926	7146685
gryde	4.30825	0
metic	4.68849	22884
riots	5.63882	1463036
glady	3.99574	47349
fixes	4.30188	7513516
abacs	3.96284	0
fault	4.53207	13112664
belga	4.31785	126913
metal	5.03888	56181783
filii	2.73936	31954
firks	4.31513	0
tofts	4.31696	21528
drere	3.95106	0
alpha	3.57954	27832836
tepal	5.11579	0
paves	4.88324	257565
juked	3.44825	0
ixora	4.24474	14315
hongi	4.26457	0
drent	5.24398	0
taper	5.49124	1294069
balky	3.55406	24948
butts	3.89082	8968856
snars	4.74686	0
entia	5.02153	0
mihis	4.0273	0
dowdy	2.9821	161797
sceat	5.45125	0
byked	3.54675	0
rorid	4.35642	0
meets	4.70671	17760399
honks	4.54755	27247
leper	4.40174	200592
ovals	4.82202	230020
salad	4.38903	8923706
meeds	4.32976	0
donut	4.6709	836168
gopik	3.8589	0
mowra	4.46611	0
gopak	3.93387	0
salal	3.782	34529
sheaf	4.89686	255879
heard	5.23941	45436523
natch	4.67789	89014
enter	4.62049	119394206
purrs	4.06161	126070
swank	4.25324	695208
taals	4.94168	0
hajis	4.45892	0
boric	4.56708	154527
roots	4.8934	12609370
sheen	4.76575	1124463
calid	4.71362	0
kaons	4.93119	38492
peans	5.29882	0
dampy	3.61165	0
bourn	4.43493	74047
mozos	3.34496	0
fouls	4.58027	830765
vised	4.6727	46330
vanes	5.11249	216576
inerm	4.75328	0
withy	3.91397	32365
unbox	3.13654	36026
troke	5.28532	0
rangs	4.94054	0
haafs	3.97301	0
